"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0Z320","2020-02-21 00:00:00","646.000","257.000","0.300","11.600","1.000","954.000","","0.000","-99.000","-99.000","-99.000","18.900","","8.900",""
"C0R600","2020-02-21 00:00:00","766.000","16.000","2.100","15.200","0.890","937.600","","0.000","-99.000","-99.000","-99.000","18.600","","14.400",""
"C0C650","2020-02-21 00:00:00","208.000","0.000","0.000","14.700","0.920","1001.500","","0.000","-99.000","-99.000","-99.000","21.400","","11.700",""
"C0F9I0","2020-02-21 00:00:00","194.000","341.000","1.500","14.800","0.970","1002.400","","0.000","-99.000","-99.000","-99.000","20.200","","13.100",""
"C0T820","2020-02-21 00:00:00","550.000","0.000","0.000","14.600","0.830","968.700","","0.000","-99.000","-99.000","-99.000","20.500","","11.500",""
"C0S890","2020-02-21 00:00:00","238.000","352.000","1.400","16.600","0.910","1003.800","","0.000","-99.000","-99.000","-99.000","21.700","","14.600",""
"C0G840","2020-02-21 00:00:00","32.000","0.000","0.200","15.500","1.000","1021.700","","0.000","-99.000","-99.000","-99.000","23.100","","12.400",""
"C0V710","2020-02-21 00:00:00","34.000","346.000","1.700","19.500","0.760","1021.300","","0.000","-99.000","-99.000","-99.000","24.300","","16.100",""
"C0X140","2020-02-21 00:00:00","17.000","42.000","0.900","17.300","0.940","1023.200","","0.000","-99.000","-99.000","-99.000","24.000","","14.300",""
"C0C680","2020-02-21 00:00:00","228.000","101.000","2.500","16.400","0.840","997.800","","0.000","-99.000","-99.000","-99.000","20.600","","12.300",""
"C0D360","2020-02-21 00:00:00","523.000","0.000","0.000","11.700","0.950","964.000","","0.000","-99.000","-99.000","-99.000","20.900","","11.700",""
"C0C710","2020-02-21 00:00:00","143.000","159.000","0.300","13.700","0.990","1009.800","","0.000","-99.000","-99.000","-99.000","22.600","","9.600",""
"C0Z190","2020-02-21 00:00:00","62.000","311.000","3.200","18.600","0.850","1020.700","","4.500","-99.000","-99.000","-99.000","21.900","","15.900",""
"C0Z020","2020-02-21 00:00:00","211.000","8.000","3.600","16.200","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","20.500","","14.300",""
"C0I380","2020-02-21 00:00:00","258.000","0.000","0.000","14.300","0.990","994.700","","0.000","-99.000","-99.000","-99.000","23.700","","10.600",""
"C0D560","2020-02-21 00:00:00","147.000","114.000","0.400","14.900","0.890","1009.200","","0.000","-99.000","-99.000","-99.000","23.900","","12.000",""
"C0Z220","2020-02-21 00:00:00","589.000","268.000","1.800","13.400","1.000","961.700","","0.000","-99.000","-99.000","-99.000","19.200","","11.000",""
"C0A870","2020-02-21 00:00:00","685.000","99.000","6.600","13.600","1.000","946.000","","4.500","-99.000","-99.000","-99.000","17.600","","11.400",""
"C0V670","2020-02-21 00:00:00","20.000","3.000","1.600","18.700","0.840","1023.100","","0.000","-99.000","-99.000","-99.000","23.800","","15.000",""
"C0G770","2020-02-21 00:00:00","15.000","36.000","0.900","17.800","0.880","1023.600","","0.000","-99.000","-99.000","-99.000","21.700","","15.500",""
"C0C540","2020-02-21 00:00:00","46.000","44.000","1.600","17.000","0.850","1020.700","","0.000","-99.000","-99.000","-99.000","20.400","","12.400",""
"C0F9O0","2020-02-21 00:00:00","175.000","0.000","0.000","15.800","1.000","1004.700","","0.000","-99.000","-99.000","-99.000","22.700","","13.900",""
"C0Z230","2020-02-21 00:00:00","31.000","289.000","4.900","17.400","0.790","1025.400","","2.000","-99.000","-99.000","-99.000","22.000","","16.300",""
"C0U900","2020-02-21 00:00:00","63.000","310.000","0.700","16.500","0.990","1021.800","","0.000","-99.000","-99.000","-99.000","20.400","","13.900",""
"C0X200","2020-02-21 00:00:00","61.000","0.000","0.000","15.900","0.990","1018.300","","0.000","-99.000","-99.000","-99.000","23.800","","10.600",""
"C0G640","2020-02-21 00:00:00","17.000","0.000","0.000","16.200","0.920","1026.200","","0.000","-99.000","-99.000","-99.000","21.800","","13.900",""
"C0Z080","2020-02-21 00:00:00","298.000","0.000","0.000","15.100","0.990","993.600","","0.000","-99.000","-99.000","-99.000","23.500","","12.300",""
"C0U770","2020-02-21 00:00:00","5.000","347.000","3.900","16.800","0.990","1027.800","","2.500","-99.000","-99.000","-99.000","21.400","","13.900",""
"C0Z210","2020-02-21 00:00:00","126.000","181.000","0.500","16.100","0.990","1015.200","","0.000","-99.000","-99.000","-99.000","21.200","","13.000",""
"C0V690","2020-02-21 00:00:00","30.000","39.000","1.800","18.800","0.820","1022.800","","0.000","-99.000","-99.000","-99.000","22.600","","15.800",""
"C0M690","2020-02-21 00:00:00","33.000","332.000","0.500","16.300","0.970","1021.100","","0.000","-99.000","-99.000","-99.000","22.700","","13.400",""
"C0R440","2020-02-21 00:00:00","1654.000","60.000","9.800","7.500","1.000","841.600","","0.000","-99.000","-99.000","-99.000","8.800","","5.900",""
"C0F970","2020-02-21 00:00:00","145.000","105.000","1.000","15.900","0.880","1007.600","","0.000","-99.000","-99.000","-99.000","22.400","","12.800",""
"C0C490","2020-02-21 00:00:00","157.000","86.000","1.300","17.000","0.830","1007.400","","0.000","-99.000","-99.000","-99.000","22.900","","12.500",""
"C0X160","2020-02-21 00:00:00","26.000","352.000","1.900","18.300","1.000","1023.000","","0.000","-99.000","-99.000","-99.000","24.100","","15.000",""
"C0X220","2020-02-21 00:00:00","26.000","52.000","1.400","16.800","0.910","1022.700","","0.000","-99.000","-99.000","-99.000","21.000","","14.100",""
"C0M680","2020-02-21 00:00:00","37.000","331.000","0.600","16.400","0.980","1023.200","","0.000","-99.000","-99.000","-99.000","23.000","","13.400",""
"C0S710","2020-02-21 00:00:00","382.000","358.000","1.800","14.800","0.900","985.100","","0.000","-99.000","-99.000","-99.000","19.200","","12.600",""
"C0F9T0","2020-02-21 00:00:00","111.000","335.000","0.400","16.100","0.910","1011.900","","0.000","-99.000","-99.000","-99.000","21.300","","14.100",""
"C0F9N0","2020-02-21 00:00:00","75.000","0.000","0.000","17.600","0.890","1016.600","","0.000","-99.000","-99.000","-99.000","24.100","","13.800",""
"C0G740","2020-02-21 00:00:00","24.000","46.000","0.500","16.800","0.900","1023.300","","0.000","-99.000","-99.000","-99.000","20.600","","14.500",""
"C0UA70","2020-02-21 00:00:00","547.000","149.000","2.000","14.400","0.990","964.800","","0.500","-99.000","-99.000","-99.000","18.600","","12.800",""
"C0AC60","2020-02-21 00:00:00","55.000","118.000","0.600","17.400","0.990","1019.700","","0.000","-99.000","-99.000","-99.000","22.900","","12.600",""
"C0R510","2020-02-21 00:00:00","31.000","332.000","0.400","18.600","0.820","1022.400","","0.000","-99.000","-99.000","-99.000","25.500","","15.400",""
"C0X060","2020-02-21 00:00:00","19.000","10.000","1.400","16.100","0.960","1025.300","","0.000","-99.000","-99.000","-99.000","24.100","","11.900",""
"C0E550","2020-02-21 00:00:00","84.000","0.000","0.000","13.300","1.000","1016.700","","0.000","-99.000","-99.000","-99.000","22.000","","11.400",""
"C0AI20","2020-02-21 00:00:00","25.000","57.000","1.800","17.200","0.900","1024.600","","2.000","-99.000","-99.000","-99.000","17.800","","13.600",""
"C0E740","2020-02-21 00:00:00","27.000","0.000","0.000","13.000","1.000","1017.200","","0.000","-99.000","-99.000","-99.000","22.400","","11.000",""
"C0R650","2020-02-21 00:00:00","29.000","0.000","0.000","16.900","0.990","1023.400","","0.000","-99.000","-99.000","-99.000","24.800","","14.300",""
"C0S750","2020-02-21 00:00:00","2280.000","335.000","0.300","2.400","1.000","781.300","","0.000","-99.000","-99.000","-99.000","11.300","","2.300",""
"C0I370","2020-02-21 00:00:00","671.000","0.000","0.000","13.000","0.940","949.500","","0.000","-99.000","-99.000","-99.000","22.500","","9.000",""
"C0A650","2020-02-21 00:00:00","287.000","0.000","0.000","13.800","0.990","993.700","","2.500","-99.000","-99.000","-99.000","18.500","","7.900",""
"C0U750","2020-02-21 00:00:00","398.000","190.000","2.800","15.300","0.950","980.700","","4.000","-99.000","-99.000","-99.000","17.000","","13.700",""
"C0M730","2020-02-21 00:00:00","40.000","0.000","0.000","16.900","0.880","1020.400","","0.000","-99.000","-99.000","-99.000","25.300","","13.100",""
"C0Z061","2020-02-21 00:00:00","174.000","95.000","0.500","16.300","0.990","1011.600","","0.000","-99.000","-99.000","-99.000","22.100","","14.400",""
"C0M670","2020-02-21 00:00:00","43.000","258.000","0.600","16.500","0.920","1020.300","","0.000","-99.000","-99.000","-99.000","22.100","","13.300",""
"C0I530","2020-02-21 00:00:00","3014.000","-99.000","-99.000","0.900","0.760","706.400","","0.000","-99.000","-99.000","-99.000","6.400","","-0.800",""
"C0A880","2020-02-21 00:00:00","6.000","0.000","0.000","16.600","0.960","1025.100","","3.000","-99.000","-99.000","-99.000","21.200","","12.100",""
"C0S950","2020-02-21 00:00:00","415.000","165.000","0.600","16.400","0.840","979.700","","0.000","-99.000","-99.000","-99.000","19.300","","13.400",""
"C0X190","2020-02-21 00:00:00","10.000","18.000","2.200","17.800","0.910","1024.500","","0.000","-99.000","-99.000","-99.000","22.500","","14.600",""
"C0T9I0","2020-02-21 00:00:00","152.000","209.000","1.900","16.700","0.820","1011.700","","0.000","-99.000","-99.000","-99.000","22.500","","13.700",""
"C0O980","2020-02-21 00:00:00","18.000","343.000","1.200","16.900","0.990","1024.900","","0.000","-99.000","-99.000","-99.000","25.900","","12.900",""
"C0R270","2020-02-21 00:00:00","51.000","11.000","1.600","19.100","0.870","1018.500","","0.000","-99.000","-99.000","-99.000","25.300","","16.500",""
"C0T9H0","2020-02-21 00:00:00","725.000","0.000","0.000","13.800","0.960","945.900","","0.000","-99.000","-99.000","-99.000","20.000","","11.000",""
"C0A660","2020-02-21 00:00:00","97.000","0.000","0.200","16.000","0.970","1015.300","","1.500","-99.000","-99.000","-99.000","19.100","","12.300",""
"C0A890","2020-02-21 00:00:00","40.000","0.000","0.000","15.900","0.980","1021.900","","3.000","-99.000","-99.000","-99.000","20.700","","10.000",""
"C0O840","2020-02-21 00:00:00","134.000","334.000","1.000","16.400","1.000","1008.300","","0.000","-99.000","-99.000","-99.000","23.500","","11.700",""
"C0R530","2020-02-21 00:00:00","16.000","357.000","1.800","17.600","0.750","1023.600","","0.000","-99.000","-99.000","-99.000","22.000","","14.500",""
"C0G870","2020-02-21 00:00:00","12.000","31.000","0.700","17.300","0.880","1025.300","","0.000","-99.000","-99.000","-99.000","21.400","","14.100",""
"C0M820","2020-02-21 00:00:00","980.000","61.000","0.500","11.700","0.850","915.500","","0.000","-99.000","-99.000","-99.000","18.600","","8.600",""
"C0F9S0","2020-02-21 00:00:00","43.000","319.000","0.900","17.400","0.840","1020.800","","0.000","-99.000","-99.000","-99.000","23.200","","13.700",""
"C0R160","2020-02-21 00:00:00","45.000","25.000","1.300","16.900","0.990","1019.700","","0.000","-99.000","-99.000","-99.000","25.400","","13.600",""
"C0A950","2020-02-21 00:00:00","60.000","120.000","4.100","18.900","0.950","1020.400","","7.000","11.500","114.000","","21.000","","16.400",""
"C0F9L0","2020-02-21 00:00:00","253.000","0.000","0.000","14.900","0.960","995.500","","0.000","-99.000","-99.000","-99.000","21.400","","12.700",""
"C0R550","2020-02-21 00:00:00","38.000","9.000","2.600","16.900","0.850","1022.000","","0.000","-99.000","-99.000","-99.000","24.600","","13.300",""
"C0V530","2020-02-21 00:00:00","34.000","69.000","0.400","17.400","1.000","1021.400","","0.000","-99.000","-99.000","-99.000","24.900","","12.100",""
"C0AI10","2020-02-21 00:00:00","76.000","178.000","2.100","19.500","0.690","1016.700","","0.000","-99.000","-99.000","-99.000","23.000","","12.700",""
"C0F9U0","2020-02-21 00:00:00","74.000","287.000","0.800","17.900","0.830","1016.800","","0.000","-99.000","-99.000","-99.000","23.200","","14.800",""
"C0V680","2020-02-21 00:00:00","40.000","357.000","0.600","18.100","0.870","1020.700","","0.000","-99.000","-99.000","-99.000","24.600","","14.000",""
"C0Z290","2020-02-21 00:00:00","946.000","0.000","0.000","12.200","0.960","921.500","","0.000","-99.000","-99.000","-99.000","14.100","","10.100",""
"CM0120","2020-02-21 00:00:00","4.000","43.000","2.400","18.600","0.790","1025.300","","0.000","-99.000","-99.000","-99.000","20.500","","15.400",""
"C0S660","2020-02-21 00:00:00","794.000","205.000","1.700","11.900","0.940","939.500","","0.000","-99.000","-99.000","-99.000","18.300","","10.500",""
"C0M640","2020-02-21 00:00:00","155.000","115.000","0.900","16.600","0.980","1007.300","","0.000","-99.000","-99.000","-99.000","22.600","","12.200",""
"C0R660","2020-02-21 00:00:00","20.000","110.000","1.300","17.100","0.840","1024.100","","0.000","-99.000","-99.000","-99.000","22.800","","14.600",""
"C0UA10","2020-02-21 00:00:00","1711.000","309.000","1.000","5.600","1.000","841.000","","3.000","-99.000","-99.000","-99.000","12.100","","3.600",""
"C0V770","2020-02-21 00:00:00","26.000","0.000","0.200","17.700","0.840","1022.500","","0.000","-99.000","-99.000","-99.000","25.000","","13.800",""
"C0E730","2020-02-21 00:00:00","26.000","137.000","0.900","14.900","0.900","1021.500","","0.000","-99.000","-99.000","-99.000","21.900","","12.400",""
"C0V810","2020-02-21 00:00:00","32.000","351.000","0.500","18.300","1.000","1020.900","","0.000","-99.000","-99.000","-99.000","22.300","","14.800",""
"C0A9C0","2020-02-21 00:00:00","35.000","52.000","3.000","19.700","0.740","1023.100","","0.000","-99.000","-99.000","-99.000","21.600","","13.900",""
"C0X310","2020-02-21 00:00:00","9.000","33.000","2.800","18.200","0.870","1025.500","","0.000","-99.000","-99.000","-99.000","20.800","","15.200",""
"C0K280","2020-02-21 00:00:00","23.000","348.000","0.600","15.800","0.990","1025.500","","0.000","-99.000","-99.000","-99.000","23.300","","13.100",""
"C0M650","2020-02-21 00:00:00","20.000","15.000","0.400","16.400","0.940","1024.000","","0.000","-99.000","-99.000","-99.000","22.400","","13.800",""
"C0S910","2020-02-21 00:00:00","212.000","193.000","1.500","20.300","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","22.700","","18.300",""
"C0D570","2020-02-21 00:00:00","15.000","0.000","0.000","13.100","1.000","1024.500","","0.000","-99.000","-99.000","-99.000","22.700","","11.500",""
"C0M710","2020-02-21 00:00:00","15.000","15.000","1.400","17.300","0.910","1024.300","","0.000","-99.000","-99.000","-99.000","20.800","","14.400",""
"C0V490","2020-02-21 00:00:00","20.000","347.000","1.300","19.200","0.790","1023.500","","0.000","-99.000","-99.000","-99.000","24.300","","15.900",""
"C0E870","2020-02-21 00:00:00","34.000","0.000","0.000","13.700","0.990","1023.800","","0.000","-99.000","-99.000","-99.000","21.000","","12.400",""
"C0M800","2020-02-21 00:00:00","440.000","0.000","0.000","15.200","0.880","975.300","","0.000","-99.000","-99.000","-99.000","23.200","","11.100",""
"C0A570","2020-02-21 00:00:00","360.000","79.000","2.600","17.200","0.760","985.300","","0.000","-99.000","-99.000","-99.000","18.900","","9.600",""
"C0R100","2020-02-21 00:00:00","1006.000","269.000","0.800","10.500","0.900","912.600","","0.000","-99.000","-99.000","-99.000","18.400","","8.900",""
"C0C700","2020-02-21 00:00:00","151.000","96.000","2.500","17.100","0.820","1008.600","","0.000","-99.000","-99.000","-99.000","21.700","","13.300",""
"CM0190","2020-02-21 00:00:00","280.000","133.000","0.300","13.300","0.950","994.600","","0.000","-99.000","-99.000","-99.000","20.500","","10.800",""
"C0W130","2020-02-21 00:00:00","18.000","17.000","6.000","18.700","0.800","1023.000","","0.000","13.500","30.000","","20.800","","16.800",""
"C0F9R0","2020-02-21 00:00:00","20.000","0.000","0.000","16.200","1.000","1024.400","","0.000","-99.000","-99.000","-99.000","20.600","","14.300",""
"C0V660","2020-02-21 00:00:00","25.000","18.000","1.000","18.100","0.870","1023.800","","0.000","-99.000","-99.000","-99.000","24.900","","14.100",""
"C0G780","2020-02-21 00:00:00","27.000","29.000","1.100","17.000","0.890","1022.100","","0.000","-99.000","-99.000","-99.000","22.300","","14.800",""
"C0S760","2020-02-21 00:00:00","1621.000","10.000","0.900","7.800","1.000","849.200","","0.000","-99.000","-99.000","-99.000","12.200","","6.000",""
"C0O830","2020-02-21 00:00:00","127.000","0.000","0.000","16.200","0.990","1011.400","","0.000","-99.000","-99.000","-99.000","25.700","","11.100",""
"C0A9A0","2020-02-21 00:00:00","24.000","86.000","2.700","19.100","0.810","1023.900","","0.000","-99.000","-99.000","-99.000","21.900","","14.500",""
"C0AD50","2020-02-21 00:00:00","84.000","100.000","2.700","18.100","0.990","1016.600","","0.000","-99.000","-99.000","-99.000","21.900","","13.000",""
"C0G620","2020-02-21 00:00:00","110.000","267.000","1.200","15.600","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","24.400","","11.200",""
"C0V310","2020-02-21 00:00:00","46.000","0.000","0.000","16.800","0.880","1019.400","","0.000","-99.000","-99.000","-99.000","26.900","","13.800",""
"C0X110","2020-02-21 00:00:00","20.000","20.000","1.500","18.500","0.930","1023.700","","0.000","-99.000","-99.000","-99.000","23.100","","15.600",""
"C0S980","2020-02-21 00:00:00","901.000","294.000","1.700","13.000","0.990","925.000","","0.000","-99.000","-99.000","-99.000","16.700","","11.000",""
"C0R320","2020-02-21 00:00:00","7.000","68.000","4.700","20.600","0.700","1024.800","","0.000","10.100","75.000","","24.000","","17.500",""
